課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Retrieve Data using Single-Table SQL Queries,4.6 out of 5 stars,333 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/single-table-sql-queries,,"Database Software, Data Access, Query Languages, Data Manipulation, Problem Solving, Relational Databases, SQL",,"Judy Richardson, Coursera Project Network"
Generative AI SQL Database Specialist with ChatGPT,4.8 out of 5 stars,6.1K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-sql-database-specialist-chatgpt,,"Database Design, SQL, Technical Design, Large Language Modeling, Productivity, Automation, Prompt Engineering, Debugging, Database Architecture and Administration, Data Migration, Generative AI, Data Storytelling",Generative AI Database Design & Management with ChatGPT | Chat with Your Data: Generative AI-Powered SQL Data Analysis | Prompt Engineering for ChatGPT,"Dr. Jules White, Vanderbilt University"
IBM Data Management,4.7 out of 5 stars,17K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-data-manager,,"Database Design, SQL, Data Security, Data Governance, Data Migration, Excel Formulas, Databases, Data Storytelling, Business Intelligence, Dashboard, Data Architecture, Data Warehousing","Introduction to Data Engineering | Excel Basics for Data Analysis | Statistical Analysis Fundamentals using Excel | Data Visualization and Dashboards with Excel and Cognos | Introduction to Relational Databases (RDBMS) | SQL: A Practical Introduction for Querying Databases | Data Warehouse Fundamentals | Getting Started with Tableau | Data Integration, Data Storage, & Data Migration | Data Privacy, Security, Governance, Risk and Compliance | Data Management Capstone Project | Practice Test for CompTIA Data+ Certification","IBM Skills Network Team, Dr. Pooja, Skill-Up EdTech Team, Murtaza Haider, Rav Ahuja, Sandip Saha Joy, Priya Kapoor, Steve Ryan, Kevin McFaul, Ramesh Sannareddy, SkillUp EdTech"
SQL Foundations,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/sql-foundations,4 modules,"Databases, Data Transformation, Relational Databases, Generative AI, Data Presentation, Database Management Systems, Data Manipulation, Data Access, Query Languages, Transact-SQL, Microsoft SQL Servers, SQL",Module 1: Introduction to SQL and Course Overview | Module 2: Retrieve Data from a Database with SQL Queries | Module 3: Data Transformations with Aliases and Filtering | Module 4: Data Encapsulation and Exploring AI,
"Python, Bash and SQL Essentials for Data Engineering",4.5 out of 5 stars,430 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-bash-sql-data-engineering-duke,,"AWS SageMaker, Microservices, SQL, Linux Commands, Data Science, Linux, Pandas (Python Package), Linux Administration, Jupyter, Bash (Scripting Language), Shell Script, Version Control",Python and Pandas for Data Engineering | Linux and Bash for Data Engineering | Scripting with Python and SQL for Data Engineering | Web Applications and Command-Line Tools for Data Engineering,"Kennedy Behrman, Noah Gift, Alfredo Deza, Duke University"
Django Application Development with SQL and Databases,4.5 out of 5 stars,329 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/developing-applications-with-sql-databases-and-django,5 modules,"Authorization (Computing), Web Applications, Responsive Web Design, Application Development, UI Components, Relational Databases, Cloud Applications, Content Management, Object-Relational Mapping, Database Design, Authentications, Model View Controller, Databases, SQL, Django (Web Framework), Application Deployment, Bootstrap (Front-End Framework), Database Management, Full-Stack Web Development",Getting Started with SQL & Relational Databases | ORM: Bridging the Gap Between the Real World and Relational Model | Full-stack Django Development | Consolidate and Deploy Your Django App | Final Project: Enhance Online Course App with New Features,"Yan Luo, Rav Ahuja"
"Foundations: Data, Data, Everywhere",4.8 out of 5 stars,116K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/foundations-data,4 modules,"Data Processing, Data Cleansing, Data Ethics, SQL, Google Sheets, Data-Driven Decision-Making, Spreadsheet Software, Data Visualization Software, Analytical Skills, Data Sharing, Data Visualization, Data Management, Data Analysis",Introducing data analytics and analytical thinking | The wonderful world of data | Set up your data analytics toolbox | Become a fair and impactful data professional,
Google Cybersecurity,4.8 out of 5 stars,53K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/google-cybersecurity,,"SQL, Interviewing Skills, Incident Response, Intrusion Detection and Prevention, Computer Security Incident Management, Debugging, Linux, Bash (Scripting Language), Cybersecurity, Network Protocols, Hardening, Cyber Attacks","Foundations of Cybersecurity | Play It Safe: Manage Security Risks | Connect and Protect: Networks and Network Security | Tools of the Trade: Linux and SQL | Assets, Threats, and Vulnerabilities | Sound the Alarm: Detection and Response | Automate Cybersecurity Tasks with Python | Put It to Work: Prepare for Cybersecurity Jobs | Accelerate Your Job Search with AI",
Database Management with Java and SQL,4.6 out of 5 stars,21 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/database-management-with-java-and-sql,4 modules,"SQL, User Interface (UI), Java Programming, Database Application, Databases, UI Components, Database Management, Data Access, Relational Databases, MySQL, Database Design, Query Languages, Software Development, Java",Introduction to databases | Databases and Java | Displaying data | Final project and assessment: Data structures and algorithms,
IBM Full Stack Software Developer,4.6 out of 5 stars,56K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer,,"Interviewing Skills, Flask (Web Framework), Software Architecture, Data Import/Export, Software Development Life Cycle, Istio, Prompt Engineering, Server Side, Full-Stack Web Development, Object-Relational Mapping, Cloud Computing, Application Deployment","Introduction to Software Engineering | Introduction to Cloud Computing | Introduction to HTML, CSS, & JavaScript | Getting Started with Git and GitHub | Developing Front-End Apps with React | Developing Back-End Apps with Node.js and Express | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask | Django Application Development with SQL and Databases | Introduction to Containers w/ Docker, Kubernetes & OpenShift | Application Development using Microservices and Serverless | Full Stack Application Development Capstone Project | Full Stack Software Developer Assessment | Generative AI:Â Elevate your Software Development Career | Software Developer Career Guide and Interview Preparation","IBM Skills Network Team, Michelle Saltoun, Sachin Jambur, Abhishek Gagneja, Richa Arora, Joseph Santarcangelo, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Alex Parker, Yan Luo, Ramesh Sannareddy, Bethany Hudnutt, Ramanujam Srinivasan"
Analyze Data in a Model Car Database with MySQL Workbench,4.7 out of 5 stars,18 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/showcase-analyze-data-model-car-database-mysql-workbench,,"Analytical Skills, Data Presentation, Exploratory Data Analysis, SQL, MySQL, Data-Driven Decision-Making, Technical Communication, Relational Databases, MySQL Workbench, Data Analysis, Business Analytics, Database Design",,Coursera Project Network
Python for Everybody,4.8 out of 5 stars,278K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python,,"Database Design, SQL, Programming Principles, Data Structures, Data Collection, Computer Programming, Extensible Markup Language (XML), Network Protocols, Web Services, Data Modeling, Data Processing, Data Visualization","Programming for Everybody (Getting Started with Python) | Python Data Structures | Using Python to Access Web Data | Using Databases with Python | Capstone: Retrieving, Processing, and Visualizing Data with Python","Charles Russell Severance, University of Michigan"
Modern Big Data Analysis with SQL,4.7 out of 5 stars,1.4K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cloudera-big-data-analysis-sql,,"Database Design, SQL, Apache Hadoop, Performance Tuning, Query Languages, Databases, Operational Databases, Apache Hive, Cloud Storage, Data Storage, PostgreSQL, Big Data",Foundations for Big Data Analysis with SQL | Analyzing Big Data with SQL | Managing Big Data in Clusters and Cloud Storage,"Glynn Durham, Ian Cook"
"BI Foundations with SQL, ETL and Data Warehousing",4.6 out of 5 stars,24K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/bi-foundations-sql-etl-data-warehouse,,"SQL, Linux Commands, File Management, IBM Cognos Analytics, Bash (Scripting Language), Shell Script, Databases, Business Intelligence, Dashboard, Star Schema, Stored Procedure, Data Warehousing","Hands-on Introduction to Linux Commands and Shell Scripting | Databases and SQL for Data Science with Python | ETL and Data Pipelines with Shell, Airflow and Kafka | Data Warehouse Fundamentals | BI Dashboards with IBM Cognos Analytics and Google Looker","IBM Skills Network Team, Shubhra Das, Rav Ahuja, Hima Vasudevan, Lavanya Thiruvali Sunderarajan, Yan Luo, Ramesh Sannareddy, Sabrina Spillner, Jeff Grossman, Sam Prokopchuk"
IBM Relational Database Administrator,4.6 out of 5 stars,58K reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-relational-database-administrator,,"Database Design, SQL, Linux Commands, Data Import/Export, Data Security, Database Architecture and Administration, Bash (Scripting Language), Generative AI, Shell Script, Data Engineering, Database Administration, Data Warehousing","Introduction to Data Engineering | Introduction to Relational Databases (RDBMS) | Python for Data Science, AI & Development | Python Project for Data Engineering | Databases and SQL for Data Science with Python | Hands-on Introduction to Linux Commands and Shell Scripting | ETL and Data Pipelines with Shell, Airflow and Kafka | Data Warehouse Fundamentals | Relational Database Administration (DBA) | Relational Database Administration Capstone Project | Generative AI: Elevate your Data Engineering Career","Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Hima Vasudevan, Sandip Saha Joy, Priya Kapoor, Lavanya Thiruvali Sunderarajan, Yan Luo, Ramesh Sannareddy, Sabrina Spillner, Jeff Grossman, Sam Prokopchuk"
MySQL for Data Analytics and Business Intelligence,3.8 out of 5 stars,21 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mysql-for-data-analytics-and-business-intelligence,1 module,"Relational Databases, Query Languages, Data Literacy, Data Transformation, Databases, Role-Based Access Control (RBAC), SQL, Data Warehousing, Data Access, Business Intelligence, Data Visualization Software, Data Storytelling, MySQL, Database Management, Performance Tuning",Fundamentals of Database Management with MySQL,
Oracle SQL Performance Tuning,4.8 out of 5 stars,75 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/oracle-sql-performance,4 modules,"Data Storage, Database Design, Performance Tuning, SQL, Oracle Databases, Stored Procedure, Database Management, Query Languages",Understanding Necessity of SQL Tuning | Query Optimization Techniques | Indexing Strategies | Performance Tuning Tools and Techniques,
Cloud SQL for MySQL: Qwik Start,4.4 out of 5 stars,50 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-cloud-sql-for-mysql-qwik-start-etqlf,,"SQL, Cloud Hosting, Cloud Management, Database Management, MySQL, Database Administration, Google Cloud Platform",,"Google Cloud Training, Google Cloud"
Creating Database Tables with SQL,4.6 out of 5 stars,323 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/creating-database-tables-with-sql,,"Database Design, Databases, Relational Databases, Database Management, Database Development, Data Integrity, SQL",,"Judy Richardson, Coursera Project Network"
Meta Full-Stack Developer,4.7 out of 5 stars,24K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/meta-full-stack-developer,,"Database Design, GitHub, SQL, Linux Commands, HTML and CSS, Database Management Systems, Unix Commands, React.js, Responsive Web Design, Bootstrap (Front-End Framework), Version Control, Django (Web Framework)",Introduction to Front-End Development | Programming with JavaScript | Version Control | HTML and CSS in depth | React Basics | Advanced React | Programming in Python | Introduction to Databases for Back-End Development | Django Web Framework | APIs,Taught by Meta Staff
Using Databases with Python,4.8 out of 5 stars,21K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-databases,5 modules,"Data Modeling, Data Visualization Software, Application Programming Interface (API), Web Scraping, Data Processing, Database Management, Database Design, Database Systems, SQL, Object Oriented Programming (OOP), Relational Databases, Python Programming",Object Oriented Python | Basic Structured Query Language | Data Models and Relational SQL | Many-to-Many Relationships in SQL | Databases and Visualization,"Charles Russell Severance, University of Michigan"
Data Engineering Foundations,4.6 out of 5 stars,57K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-engineering-foundations,,"Database Design, SQL, Programming Principles, Data Import/Export, Database Management Systems, Data Governance, Databases, Data Architecture, Data Transformation, Big Data, Stored Procedure, Data Warehousing","Introduction to Data Engineering | Python for Data Science, AI & Development | Python Project for Data Engineering | Introduction to Relational Databases (RDBMS) | Databases and SQL for Data Science with Python","Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Hima Vasudevan, Sandip Saha Joy, Priya Kapoor, Ramesh Sannareddy"
Scripting with Python and SQL for Data Engineering,4.4 out of 5 stars,101 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/scripting-with-python-sql-for-data-engineering-duke,4 modules,"Python Programming, JSON, Scripting, Data Import/Export, Databases, Data Manipulation, Web Scraping, Database Management, Data Structures, MySQL, SQL, Data Storage Technologies, Spatial Data Analysis, Data Capture",Working with Data in Python | Python Scripting and SQL | Web Scraping using Python | Working with MySQL,"Alfredo Deza, Kennedy Behrman, Noah Gift, Duke University"
Performing Data Definition and Manipulation in SQL,4.6 out of 5 stars,111 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/performing-data-definition-and-manipulation-in-sql,,"PostgreSQL, SQL, Database Management Systems, Data Import/Export, Relational Databases, Databases, Database Management, Data Manipulation, Data Integrity, Database Design",,"Arimoro Olayinka Imisioluwa, Coursera Project Network"
Chat with Your Data: Generative AI-Powered SQL Data Analysis,4.9 out of 5 stars,25 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-sql,2 modules,"Debugging, Data Visualization, Data Analysis, ChatGPT, Databases, Data Storytelling, Exploratory Data Analysis, Generative AI, SQL, Data-Driven Decision-Making, Prompt Engineering",Chat with Your Data: Translating Questions and Goals into Queries | Talking to Your Results: From Query Results to Visualizations & Analyses,"Dr. Jules White, Vanderbilt University"
Querying Databases Using SQL SELECT statement,4.6 out of 5 stars,172 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/querying-databases-using-sql-select-statement,,"PostgreSQL, Data Manipulation, Database Management, SQL, Query Languages",,"Arimoro Olayinka Imisioluwa, Coursera Project Network"
Learn SQL with Databricks,3.7 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/learn-sql-with-databricks,5 modules,"Stored Procedure, Data Manipulation, Data Sharing, Data Security, Data Integration, Apache Spark, Big Data, SQL, Databricks, Performance Tuning, Query Languages, Database Management",Introduction to SQL and Databricks | SQL Fundamentals | Advanced SQL Queries | Data Manipulation and Optimization | Course Wrap-Up Assessment,
SQL Problem Solving,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-wrangling-analysis-abtesting,4 modules,"Data Visualization, JSON, SQL, Forecasting, Data Analysis, Data Quality, Complex Problem Solving, Debugging, Business Metrics, Predictive Analytics, Business Reporting, Data Transformation, Data Presentation, Exploratory Data Analysis","Getting Started, SQL Review, and SQL Problem Solving Techniques | The Modern Data Environment | Using Data to Drive Business Decisions | From Query to Insight - Solving Real Problems with SQL","Katrina Glaeser Poole, University of California, Davis"
