課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Fire and Explosion Hazards Analysis,4.8 out of 5 stars,31 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fire-and-explosion-hazards-analysis,4 modules,"Risk Control, Estimation, Process Analysis, Chemical Engineering, Failure Analysis, Mathematical Modeling, Engineering Calculations, Safety Assurance, Engineering Analysis",Getting Started & Characterizing Flammability | Flammability Diagrams | Explosions | Pressure Relief,"Jason White, University of California, Davis"
Splunk Knowledge Manager 101,4.8 out of 5 stars,23 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/splunk-knowledge-manager-101,5 modules,"Business Intelligence, Data Modeling, Business Analytics, Splunk, Dashboard, Information Management, Query Languages, Incident Management, Event Monitoring, Big Data, Data Analysis, Data Management, Data Processing",What is Splunk? | Introduction to Splunk | Using Fields | Intro to Knowledge Objects | Creating Knowledge Objects,"Splunk Instructor, Splunk Inc."
Valuation for Startups Using Multiple Approach,4.2 out of 5 stars,94 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/valuation-multiples,5 modules,"Cash Flows, Balance Sheet, Investment Banking, Business Valuation, Income Statement, Revenue Forecasting, Equities, Financial Modeling, Financial Statement Analysis, Entrepreneurial Finance, Financial Statements, Financial Analysis",Valuation Based on Comparable Firms | Pre & Post-money valuation | Financial Statements | Cash Flow | Case Study,"Hyun Han Shin, Yonsei University"
Applying Systems Engineering to the Design Process,4.9 out of 5 stars,29 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/applying-systems-engineering-to-the-design-process,5 modules,"Leadership, Requirements Analysis, Maintainability, Systems Analysis, Manufacturing Processes, Business Requirements, Systems Engineering, Team Leadership, Organizational Leadership, Project Performance, Leadership and Management, Systems Integration, Engineering Management, Design Reviews, User Requirements Documents, Configuration Management, Requirements Management, Performance Measurement, Product Requirements, Analysis",Requirements and Performance Metrics | Design Reviews and Technology Readiness | Manufacturing Readiness and Trade Studies | Other Engineering Disciplines | Organization for Systems Engineering,"William Van Atten, University of Colorado Boulder"
Analytical Solutions to Common Healthcare Problems,4.4 out of 5 stars,33 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/analytical-solutions-common-healthcare-problems,4 modules,"Data Quality, Health Care, Health Informatics, Analytics, Anomaly Detection, Data Mining, Data Dictionary, Data Transformation, Predictive Modeling, Risk Analysis, Extract, Transform, Load, Data Integration, Data Analysis","Solving the Business Problems | Algorithms and ""Groupers"" | ETL (Extract, Transform, and Load) | From Data to Knowledge","Brian Paciotti, University of California, Davis"
Business Model Canvas,4.5 out of 5 stars,51 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/business-model-canva,,"Marketing Channel, Business Strategy, Revenue Management, Customer Analysis, Strategic Partnership, Entrepreneurship, Resource Management, Cost Control, Target Market, Value Propositions, Business Modeling",,"Shalini Gopalkrishnan, Coursera Project Network"
Automation Business Analysis - Concepts and Principles,4.7 out of 5 stars,83 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/automation-business-analyst,6 modules,"Automation, Business Process Automation, Robotic Process Automation, Process Mapping, Process Analysis, Requirements Analysis, Stakeholder Engagement, Requirements Elicitation, Business Process, Stakeholder Communications, Business Requirements, Project Scoping, Business Analysis, Requirements Management","Course Overview | Introduction to Business Analysis | Approaching Analysis, Elicitation, and Stakeholder Engagement | Requirements Strategy & Scope Analysis | Requirements Specifications | Requirements Delivery and the Process Definition Documentâ",
Foundation of Structural Dynamics,4.2 out of 5 stars,23 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/structural-dynamics-foundation,5 modules,"Control Systems, Vibrations, Mechanics, Physics, Structural Engineering, Engineering Analysis, Mathematical Modeling, Simulation and Simulation Software",Dynamics? | Newton! | The force is with us. | The light side of the force. | General assessment,Yves Gourinat
GenAI for Business Analysts: Faster Insights,4.7 out of 5 stars,18 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-business-analysts-faster-insights,1 module,"SQL, Business Process, Stakeholder Management, Stakeholder Communications, Generative AI Agents, Business Intelligence, Business Process Improvement, Automation, Data Visualization, Business Analysis, Business Analytics, Data Ethics, Business Process Modeling, Artificial Intelligence",GenAI for Business Analysts: Faster Insights,"Christopher Klaus, Coursera Instructor Network"
3D Reconstruction - Single Viewpoint,4.9 out of 5 stars,37 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/3d-reconstruction---single-viewpoint,6 modules,"Computer Vision, Image Analysis, Medical Imaging, Estimation, Computer Graphics, Mathematical Modeling, Automation Engineering, 3D Modeling",Getting Started: 3D Reconstruction - Single Viewpoint | Radiometry and Reflectance | Photometric Stereo | Shape from Shading | Depth from Defocus | Active Illumination Methods,"Shree Nayar, Columbia University"
Business Model Canvas,4.5 out of 5 stars,51 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/business-model-canva,,"Marketing Channel, Business Strategy, Revenue Management, Customer Analysis, Strategic Partnership, Entrepreneurship, Resource Management, Cost Control, Target Market, Value Propositions, Business Modeling",,"Shalini Gopalkrishnan, Coursera Project Network"
Analytical Solutions to Common Healthcare Problems,4.4 out of 5 stars,33 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/analytical-solutions-common-healthcare-problems,4 modules,"Data Quality, Health Care, Health Informatics, Analytics, Anomaly Detection, Data Mining, Data Dictionary, Data Transformation, Predictive Modeling, Risk Analysis, Extract, Transform, Load, Data Integration, Data Analysis","Solving the Business Problems | Algorithms and ""Groupers"" | ETL (Extract, Transform, and Load) | From Data to Knowledge","Brian Paciotti, University of California, Davis"
Automation Business Analysis - Concepts and Principles,4.7 out of 5 stars,83 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/automation-business-analyst,6 modules,"Automation, Business Process Automation, Robotic Process Automation, Process Mapping, Process Analysis, Requirements Analysis, Stakeholder Engagement, Requirements Elicitation, Business Process, Stakeholder Communications, Business Requirements, Project Scoping, Business Analysis, Requirements Management","Course Overview | Introduction to Business Analysis | Approaching Analysis, Elicitation, and Stakeholder Engagement | Requirements Strategy & Scope Analysis | Requirements Specifications | Requirements Delivery and the Process Definition Documentâ",
Flight mechanics - Lift and trajectory,4.7 out of 5 stars,65 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/lift-flight-mechanics,4 modules,"Risk Control, Engineering Analysis, Vibrations, Mechanics, Mathematical Modeling, Safety Assurance, Simulations",Lift and Angle of Attack | Limitations: Stall & Flight envelope | Controlling the trajectory | Summary and Final assessment,Eric Poquillon
Autonomous Aerospace Systems,4.5 out of 5 stars,30 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/autonomous-aerospace-systems,5 modules,"Automation, Estimation, Business Intelligence, Real Time Data, Global Positioning Systems, Control Systems, Mechanical Engineering, Computer Vision, Simulation and Simulation Software, Mathematical Modeling, Systems Architecture","System Representation of Unmanned Aircraft System (UAS). UAS System Architecture. Simulation Models | Principles of guidance models, path management, and path following | Integrated Navigation in Autonomous Aircraft Systems. GPS/INS. Dead Reckoning | Obstacle detection and tracking for UAS: fundamentals of target tracking systems, detection and tracking for sense and avoid systems | Design Models and Open-loop dynamics. Autopilot Design. Lateral-directional autopilot. Longitudinal Autopilot Design. Altitude-control State Machine","Alfredo Renga, Domenico Accardo, Giancarmine Fasano, UniversitÃ  di Napoli Federico II"
Business Impact,4.9 out of 5 stars,29 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/business-impact,2 modules,"Financial Management, Business Strategy, Performance Analysis, Operational Efficiency, Financial Analysis, Business Analysis, Profit and Loss (P&L) Management, Financial Data, Business Strategies, Business Metrics, Return On Investment, Strategic Decision-Making",Course Overview | Delivering Business Impact,"Joseph Perfetti, Duke University"
Information Systems Auditing and Governance,4.5 out of 5 stars,22 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-information-systems-auditing-and-governance-2vnoc,4 modules,"Presentations, Project Coordination, Governance, Information Systems Security, Cyber Security Assessment, Quality Assurance, Continuous Monitoring, Risk Analysis, Auditing, Internal Controls, Risk Management Framework, Financial Controls, Compliance Auditing",Information Systems Auditing and Governance | IS Audit Standards and Functions | Risk and Audit Planning Techniques | Evidence Collection and Audit Reporting,Packt - Course Instructors
Introdução aos Negócios,4.8 out of 5 stars,62 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introducao-aos-negocios,,"Business, Entrepreneurship, Environmental Social And Corporate Governance (ESG), Corporate Finance, Business Strategy, Stakeholder Engagement, Creativity, Corporate Sustainability, Stakeholder Management, People Management, Emerging Technologies, Business Ethics","Fundamentos de NegÃ³cios | GestÃ£o de Stakeholders, Ãtica e Sustentabilidade Empresarial | Empreendedorismo e InovaÃ§Ã£o | GlobalizaÃ§Ã£o, Impacto Social e Mundo Digital","George Sales, Edson Barbero, Elber Mazaro, Felipe Borini, FlÃ¡vio Hourneaux Junior, Ronaldo Oliveira, JoÃ£o MaurÃ­cio Gama Boaventura, Marcelo Treff, Samir Hamra, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o"
Coberturas de riesgo con futuros y opciones para agrobusiness,4.5 out of 5 stars,117 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/coberturas-de-riesgo,4 modules,"Market Analysis, Risk Analysis, Derivatives, Market Dynamics, Business Risk Management, Financial Trading, Futures Exchange, Risk Mitigation, Risk Management, Strategic Decision-Making, Financial Market",IntroducciÃ³n a los mercados de futuros | Opciones sobre futuros | Manejo del riesgo precio para productores de granos | Manejo del riesgo precio para el consumo de granos,"Gabriela Facciano, Dante GermÃ¡n Romano, Universidad Austral"
Introdução aos Negócios,4.8 out of 5 stars,62 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introducao-aos-negocios,,"Business, Entrepreneurship, Environmental Social And Corporate Governance (ESG), Corporate Finance, Business Strategy, Stakeholder Engagement, Creativity, Corporate Sustainability, Stakeholder Management, People Management, Emerging Technologies, Business Ethics","Fundamentos de NegÃ³cios | GestÃ£o de Stakeholders, Ãtica e Sustentabilidade Empresarial | Empreendedorismo e InovaÃ§Ã£o | GlobalizaÃ§Ã£o, Impacto Social e Mundo Digital","George Sales, Edson Barbero, Elber Mazaro, Felipe Borini, FlÃ¡vio Hourneaux Junior, Ronaldo Oliveira, JoÃ£o MaurÃ­cio Gama Boaventura, Marcelo Treff, Samir Hamra, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o"
Regression Modeling for Marketers,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/regression-modeling-marketing,4 modules,"Statistical Modeling, Strategic Marketing, Marketing Strategies, Market Analysis, Variance Analysis, Predictive Analytics, Regression Analysis, Statistical Software, Marketing Analytics, Advanced Analytics, Target Market, Statistical Analysis, Marketing Effectiveness, Customer Insights, Statistical Hypothesis Testing, A/B Testing, Predictive Modeling, Data Visualization",Understanding Simple Linear Regression | Interpreting SLR Output | Beyond Simple Linear Regression (SLR) | Applying and Generalizing Multiple Linear Regression (MLR),"A.W. Lukens, Tony Cox, Jr., University of Colorado System"
