課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
"Las personas, la tecnología y el futuro de la movilidad",N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/people-technology-and-the-future-of-mobility-es,6 modules,"Policy Analysis, Human Factors, Emerging Technologies, Automation, Electric Power Systems, Economics, Socioeconomics, Transportation Operations, Social Sciences, Environment and Resource Management, Technology Roadmaps",SemanaÂ 1: IntroducciÃ³n y antecedentes del curso | SemanaÂ 2: ElectrificaciÃ³n: tecnologÃ­as bÃ¡sicas (parteÂ 1) | SemanaÂ 3: ElectrificaciÃ³n: las tecnologÃ­as bÃ¡sicas (parteÂ 2) | SemanaÂ 4: ElectrificaciÃ³n: Sus consecuencias | SemanaÂ 5: AutomatizaciÃ³n de vehÃ­culos: Las tecnologÃ­as bÃ¡sicas | SemanaÂ 6: AutomatizaciÃ³n: Sus consecuencias,"Elisabeth Gerber, University of Michigan"
Planning of Hydropower Projects,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/planning-of-hydropower-projects,4 modules,"Engineering Management, Construction, Hydraulics, Geospatial Information and Technology, Electrical Power, Engineering Analysis, Structural Engineering, Civil Engineering, Water Resources, Environmental Engineering",Hydropower Projects | Hydrology - Planning and Feasibility | Geological and Geotechnical  Considerations | Construction Methods,"Subject Matter Expert, L&T EduTech"
Serverless Apps in C#: Azure Function Apps,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/serverless-apps-in-c-sharp-azure-function-apps,,"Cloud API, Restful API, Cloud Development, Microsoft Azure, Web Services, Cloud Computing, Cloud Applications, Cloud Storage, Application Programming Interface (API), JSON, Application Deployment, Serverless Computing, C# (Programming Language)",,"Mohammed Al Mousa, Coursera Project Network"
"Las personas, la tecnología y el futuro de la movilidad",N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/people-technology-and-the-future-of-mobility-es,6 modules,"Policy Analysis, Human Factors, Emerging Technologies, Automation, Electric Power Systems, Economics, Socioeconomics, Transportation Operations, Social Sciences, Environment and Resource Management, Technology Roadmaps",SemanaÂ 1: IntroducciÃ³n y antecedentes del curso | SemanaÂ 2: ElectrificaciÃ³n: tecnologÃ­as bÃ¡sicas (parteÂ 1) | SemanaÂ 3: ElectrificaciÃ³n: las tecnologÃ­as bÃ¡sicas (parteÂ 2) | SemanaÂ 4: ElectrificaciÃ³n: Sus consecuencias | SemanaÂ 5: AutomatizaciÃ³n de vehÃ­culos: Las tecnologÃ­as bÃ¡sicas | SemanaÂ 6: AutomatizaciÃ³n: Sus consecuencias,"Elisabeth Gerber, University of Michigan"
Planning of Hydropower Projects,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/planning-of-hydropower-projects,4 modules,"Engineering Management, Construction, Hydraulics, Geospatial Information and Technology, Electrical Power, Engineering Analysis, Structural Engineering, Civil Engineering, Water Resources, Environmental Engineering",Hydropower Projects | Hydrology - Planning and Feasibility | Geological and Geotechnical  Considerations | Construction Methods,"Subject Matter Expert, L&T EduTech"
신재생 에너지 기술 기초,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/renewable-energy-technology-fundamentals-ko,5 modules,"Electric Power Systems, Engineering, Electrical Power, Environmental Engineering, Emerging Technologies, Innovation, Physics, Basic Electrical Systems, Energy and Utilities, Power Electronics, Environmental Issue, Physical Science",ìëì§ì ê¸°ë³¸ ìë¦¬ | íë ¥ ìëì§ | íì ìëì§ | ê¸°í ì ì¬ì ìëì§ ê¸°ì | ë§ì§ë§ íê° ê³¼ì ,"Stephen R. Lawrence, University of Colorado Boulder"
Applied Math for Materials Science and Engineering,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/applied-math-for-materials-science-and-engineering,4 modules,"Integral Calculus, Applied Mathematics, Engineering Calculations, Engineering Analysis, Differential Equations, Calculus, General Mathematics, Mathematical Theory & Analysis, Advanced Mathematics, Mathematical Modeling, Derivatives",Week 1 Differential Calculus of One Variable | Week 2 Integral Calculus | Week 3 Calculus of Many Variables | Final Exam,"Seungbum Hong, Korea Advanced Institute of Science and Technology(KAIST)"
Practical Deep Learning with Python,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/practical-deep-learning-with-python,4 modules,"Image Analysis, Network Architecture, Supervised Learning, Computer Vision, Performance Tuning, Deep Learning, Natural Language Processing, Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Applied Machine Learning, Machine Learning Methods","Deep Learning Components | Deep Learning with CNN, RCNN and Faster RCNN | Deep Learning with RNN, LSTM and Model Optimization | Course Wrap-Up and Assessment",
Securing the IoT Landscape: From Inception to Architecture,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/assessing-and-managing-secure-iot-applications-course-3,3 modules,"Identity and Access Management, Threat Detection, Penetration Testing, Cloud Computing, Network Security, Threat Modeling, Internet Of Things, Information Systems Security, Incident Response, Cloud Computing Architecture, Infrastructure Security, Authorization (Computing), Cloud Security, Authentications, Vulnerability Management","Welcome & Module 1: Preventive and Defensive Measures to Counter IoT Security Threats | Module 2: Detection, Identification, and Eradication of IoT Security Attacks | Module 3: Cloud Service for IoT Deployment - Secure Deployment and Connection to the Cloud",Dr. Fortem Mbah
Svelte 5 & SvelteKit For Hands-On Modern Web Development,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-svelte-5-sveltekit-for-hands-on-modern-web-development,,"Content Management Systems, TypeScript, UI Components, Authentications, Database Management, Web Design and Development, Application Deployment, Web Applications, Front-End Web Development, Restful API, Cascading Style Sheets (CSS), JavaScript Frameworks",Svelte 5 & SvelteKit - The Complete Fundamentals Guide | Build a Product Landing Page with Stripe Integration | Build a Developer Portfolio with SvelteKit & Sanity CMS | Full-Stack Web Development with SvelteKit & Supabase,Packt - Course Instructors
Financial Analysis - Build a ChatGPT Pairs Trading Bot,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-financial-analysis-build-a-chatgpt-pairs-trading-bot-unnbl,5 modules,"Financial Trading, ChatGPT, Financial Modeling, Performance Measurement, Benchmarking, Time Series Analysis and Forecasting, Artificial Intelligence, Technical Analysis, Financial Analysis, Prompt Engineering",Welcome | Getting Set Up | Pairs Trading with ChatGPT | Sanity Check | Course Summary,Packt - Course Instructors
OpenAI ChatGPT: Enterprise Solutions Unleashed,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/openai-chatgpt-enterprise-solutions-unleashed-1,1 module,"Data Analysis, Business Intelligence, Operational Efficiency, ChatGPT, Artificial Intelligence, Analytics, Content Creation, Prompt Engineering, Data-Driven Decision-Making, Strategic Thinking, Generative AI, Technology Strategies, Customer experience improvement, Automation, Customer Service, Customer Support, OpenAI",OpenAI ChatGPT: Enterprise Solutions Unleashed,"Christopher Klaus, Coursera Instructor Network"
Microsoft Azure For .NET Developers,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-microsoft-azure-for-net-developers-ah6so,13 modules,"Microsoft Azure, Containerization, NoSQL, Cloud Development, Serverless Computing, Active Directory, Database Application, Application Deployment, Transact-SQL, .NET Framework, Microsoft Visual Studio, Cloud Applications, Cloud Hosting, Virtual Machines, Platform As A Service (PaaS), Kubernetes, Microsoft Development Tools, Docker (Software), Infrastructure As A Service (IaaS), Microsoft SQL Servers",Introduction | Get Started with Microsoft Azure | Azure Resource Manager | Azure App Service | Azure SQL | Azure Cosmos DB | Azure Storage Accounts | Azure Service Bus | Azure Functions (Serverless Solutions) | Azure Virtual Machines | Azure Containers | Microsoft Azure Active Directory | Conclusion,Packt - Course Instructors
Planning and Control Using Microsoft Project 365 and 2021,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-planning-and-control-using-microsoft-project-365-and-2021-npdve,20 modules,"Microsoft Project, Project Coordination, Scheduling, Microsoft 365, Timelines, Project Planning, Project Management Software, Project Schedules, Work Breakdown Structure, Milestones (Project Management), Resource Management, Resource Allocation, Project Performance, Project Management",Introduction | Module 2 - Creating a Project Schedule | Module 3 - Navigation and Setting the Options | Module 4 - Creating Projects and Templates | Module 5 - Defining Calendars | Module 6 - Adding Tasks | Module 7 - Organizing Tasks Using Outlining | Module 8 - Formatting the Display | Module 9 - Adding Task Dependencies | Module 10 - Network Diagram View | Module 11 - Constraints | Module 12 - Filters | Module 13 - Tables and Grouping Tasks | Module 14 - Views and Details | Module 15 - Printing and Reports | Module 16 - Tracking Progress | Module 17 - Creating Resources and Costs | Module 18 - Assigning Resources and Costs to Tasks | Module 19 - Resource Optimization | Module 20 - Updating Projects with Resources,Packt - Course Instructors
OpenAI ChatGPT: Enterprise Solutions Unleashed,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/openai-chatgpt-enterprise-solutions-unleashed-1,1 module,"Data Analysis, Business Intelligence, Operational Efficiency, ChatGPT, Artificial Intelligence, Analytics, Content Creation, Prompt Engineering, Data-Driven Decision-Making, Strategic Thinking, Generative AI, Technology Strategies, Customer experience improvement, Automation, Customer Service, Customer Support, OpenAI",OpenAI ChatGPT: Enterprise Solutions Unleashed,"Christopher Klaus, Coursera Instructor Network"
Amazon Aurora Service Introduction,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/amazon-aurora-service-introduction,1 module,"Databases, Distributed Computing, Cloud Storage, Database Design, Data Storage, Database Architecture and Administration, Amazon Web Services, Relational Databases, Database Management, Performance Tuning",Designing an Amazon Aurora Database,
Installation et Configuration Python avec Visual Studio Code,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/installation-et-configuration-python-avec-visual-studio-code,,"Computer Programming, Python Programming, Integrated Development Environments, Development Environment, Software Installation, Microsoft Visual Studio",,"Eya Smati, Coursera Project Network"
Simple Parallel Coordinates Plot using d3 js,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/simple-parallel-coordinates-plot-pcp-d3-js,,"Interactive Data Visualization, Data Analysis, Javascript, Data Presentation, Data Visualization Software, Data Visualization, Data Literacy, Microsoft Visual Studio, Visualization (Computer Graphics)",,"Ahmad Varasteh, Coursera Project Network"
Introduction to OpenAI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-openai,5 modules,"Natural Language Processing, Large Language Modeling, Computer Vision, Reinforcement Learning, OpenAI, Artificial Intelligence, Image Analysis, Data Ethics, Deep Learning, Machine Learning, JSON, Application Programming Interface (API), Key Management, Prompt Engineering, User Accounts, Generative AI",Pre-Requisites | Introduction to AI | Text Generation | Features | Vision,Gav Ridegeway
