課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Architecting with Google Kubernetes Engine: Production,4.7 out of 5 stars,949 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production,6 modules,"Cloud Storage, Google Cloud Platform, Identity and Access Management, Database Systems, DevOps, Application Performance Management, Cloud Services, Continuous Integration, Data Storage, CI/CD, Kubernetes, Role-Based Access Control (RBAC), Databases, Cloud Security, Authentications, Continuous Delivery, Authorization (Computing)",Production Course Introduction | Access Control and Security in Kubernetes and Google Kubernetes Engine | Google Kubernetes Engine Logging and Monitoring | Using Google Cloud Managed Storage Services with Google Kubernetes Engine | Using CI/CD with Google Kubernetes Engine | Production Course Summary,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service",Starts Jul 19,Flexible schedule,Approx. 6 hours.Learn at your own pace
Gemini for DevOps Engineers - 日本語版,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-ja,1 module,"Google Cloud Platform, CI/CD, DevOps, Infrastructure as Code (IaC), Development Environment, Application Performance Management, Kubernetes, Cloud Management, Generative AI",DevOps ã¨ã³ã¸ãã¢åã Gemini,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Network Automation Engineering Fundamentals,4.7 out of 5 stars,133 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/networkautomation,,"Development Environment, Scripting, Network Engineering, Software Development Tools, DevOps, CI/CD, IT Automation, Software-Defined Networking, YAML, Ansible, Postman API Platform, Network Administration",Introduction to Network Automation | Using APIs for Network Automation | Ansible for Network Automation | DevOps for Network Automation (NetDevOps) | Introducing Model-Driven Programmability,"Cisco Learning & Certifications, Cisco Learning and Certifications",Starts Jul 19,3 months,at 5 hours. a week
Full Stack Software Developer Assessment,4.7 out of 5 stars,275 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/full-stack-software-developer-assessment,2 modules,"Web Applications, JavaScript Frameworks, CI/CD, Microservices, Kubernetes, Software Development, Cloud-Native Computing, Cloud Computing, Cloud Services, Serverless Computing, Cloud Development, DevOps, OpenShift, Docker (Software), Web Development, Back-End Web Development, Cloud Infrastructure, Full-Stack Web Development, Containerization, Version Control",Review and Exam Preparation | Assessment for Application Cloud Developer,Rav Ahuja,Starts Jul 19,6 hours to complete,
Terraform for absolute beginners,4.3 out of 5 stars,186 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/terraform-for-absolute-beginners,,"Microsoft Azure, DevOps, IT Automation, Cloud Infrastructure, Infrastructure as Code (IaC), Terraform, Infrastructure As A Service (IaaS)",,"Saurabh Dhingra, Coursera Project Network",,2 Hours,Learn at your own pace
Linux for beginners with Hands-on Labs,4.4 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/linux-for-beginners-with-hands-on-labs,10 modules,"Network Troubleshooting, Linux Commands, Service Management, Network Security, Operating Systems, Command-Line Interface, Linux, System Support, Unix Commands, User Accounts, Package and Software Management, Software Installation, File Management, Linux Administration, General Networking, TCP/IP, Data Storage",Introduction | Working with Shell 1 | Linux Core Concepts | Package Management | Working with Shell - II | Networking | Security and File Permissions | Service management with SYSTEMD | Storage in Linux | The Client Demonstration,Mumshad Mannambeth,Starts Jul 19,13 hours to complete,
DataOps Methodology,4.7 out of 5 stars,56 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ibm-data-ops-methodology,7 modules,"Data Integration, Sprint Planning, Data Literacy, Data Governance, Data Management, Business Priorities, Data Transformation, Data Modeling, Data-Driven Decision-Making, Data Strategy, Data Quality, Metadata Management, Continuous Improvement Process, Sprint Retrospectives, Data Pipelines",Establish DataOps - Prepare for operation | Establish DataOps â Optimize for operation | Iterate DataOps - Know your data | Iterate DataOps â Trust your data | Iterate DataOps â Use your data | Improve DataOps | Summary & Final Exam,Elaine Hanley,Starts Jul 19,10 hours to complete,
Advanced Data Engineering with Snowflake,4.8 out of 5 stars,6 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-data-engineering-with-snowflake,2 modules,"Database Management, CI/CD, Data Engineering, DevOps, Command-Line Interface, Data Pipelines, Continuous Monitoring, Data Analysis, System Monitoring, Version Control, Databases",DevOps with Snowflake | Observability with Snowflake,,Starts Jul 19,Flexible schedule,Learn at your own pace
Jenkins : Automating your delivery pipeline,4.5 out of 5 stars,330 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/cicd-using-jenkins,,"DevOps, Continuous Deployment, Jenkins, Continuous Integration, Continuous Delivery, CI/CD",,"Anju M Dominic, Amr Essam Eldin Ramadan, Coursera Project Network",,,
Fundamentals of Ansible,4.7 out of 5 stars,73 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/fundamentals-of-ansible,7 modules,"System Configuration, Infrastructure as Code (IaC), Linux Commands, DevOps, Ansible, Configuration Management, YAML, Linux Administration, Linux, Automation",Introducing Ansible | Configuring Ansible | Writing and Running Playbooks | Managing Variables | Simplifying Playbooks | Implementing Task Control | Comprehensive Review,"Red Hat Training, Red Hat",Starts Jul 19,6 hours to complete,
Docker for Beginners with Hands-on labs,4.6 out of 5 stars,129 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/docker-for-the-absolute-beginner,10 modules,"Data Storage, Command-Line Interface, Computer Networking, CI/CD, Containerization, Docker (Software), Kubernetes, Application Deployment, YAML, DevOps, Linux Commands",Docker Introduction | Docker Commands | Docker Run | Docker Images | Docker Compose | Docker Engine and Storage | Docker Networking and Registry | Docker on Mac & Windows | Container Orchestration - Docker Swarm & Kubernetes | Conculsion,Mumshad Mannambeth,Starts Jul 19,9 hours to complete,
Integrando DevOps con Azure App Service,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/devops-azure-app-service,,"GitHub, System Monitoring, Cloud Applications, Microsoft Azure, Application Deployment, DevOps, Azure DevOps, Continuous Deployment",,"Nestor Nicolas Campos Rojas, Coursera Project Network",,Hands-on learning,Learn more
Introduction to Docker,4.3 out of 5 stars,84 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-introduction-to-docker-2zs0k,,"Containerization, Web Development, Docker (Software), Devops Tools, Google Cloud Platform, DevOps",,"Google Cloud Training, Google Cloud",,45 Minutes,Learn at your own pace
Black-box and White-box Testing,3.8 out of 5 stars,112 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/black-box-white-box-testing,4 modules,"Test Case, Java Programming, Behavior-Driven Development, Test Automation, JUnit, Testability, Software Testing, Cucumber (Software), Unit Testing, Functional Testing, Gherkin (Scripting Language), Requirements Analysis, Acceptance Testing, Code Coverage",Module 1: Introduction | Module 2: Black and White-box Techniques | Module 3: Requirements-Based Testing | Performing Black and White Box Testing with Cucumber,"Kevin Wendt, University of Minnesota",Starts Jul 19,26 hours to complete,
Cloud Computing Foundations,4.5 out of 5 stars,271 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-computing-foundations-duke,5 modules,"DevOps, Technical Communication, Cloud Infrastructure, Cloud Computing, Software Development Methodologies, Infrastructure As A Service (IaaS), Amazon Web Services, Serverless Computing, GitHub, Continuous Delivery, CI/CD, Software Development, Platform As A Service (PaaS), Infrastructure as Code (IaC), Agile Software Development",Getting Started with Cloud Computing Foundations | Developing Effective Technical Communication | Exploring Cloud Onboarding | Evaluating the Cloud Service Model | Applying DevOps Principles,"Noah Gift, Duke University",Starts Jul 19,Flexible schedule,Approx. 35 hours.Learn at your own pace
Containerized Applications on AWS,4.6 out of 5 stars,175 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/containerized-applications-on-aws,4 modules,"Amazon Web Services, Amazon Elastic Compute Cloud, Application Deployment, Containerization, Microservices, Scalability, Serverless Computing, Devops Tools, Docker (Software), Kubernetes, Amazon CloudWatch, YAML, System Monitoring",Week 1 | Week 2 | Week 3 | Week 4,"Morgan Willis, Russell Sayers, Amazon Web Services",Starts Jul 19,Flexible schedule,Approx. 12 hours.Learn at your own pace
Certified Kubernetes Application Developer (CKAD),4.1 out of 5 stars,58 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/certified-kubernetes-application-developer-ckad-course,,"Cloud-Native Computing, Containerization, Kubernetes, Performance Tuning, Command-Line Interface, Linux Administration, Virtualization, DevOps, CI/CD, Data Storage, YAML, Microservices",Container and Container Orchestration Fundamentals | Kubernetes Fundamentals | Advanced Kubernetes,,Starts Jul 19,2 months,at 2 hours. a week
Gemini for Google Cloud Learning Path,4.6 out of 5 stars,24 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/gemini-for-google-cloud-learning-path,,"Customer Insights, Software Development Life Cycle, Kubernetes, Generative AI, Security Engineering, Generative AI Agents, Application Development, Big Data, DevOps, Cloud Computing, Network Planning And Design, Application Lifecycle Management",Gemini for Application Developers | Gemini for Cloud Architects | Gemini for Data Scientists and Analysts | Gemini for Network Engineers | Gemini for Security Engineers | Gemini for DevOps Engineers | Gemini for end-to-end SDLC,"Google Cloud Training, Google Cloud",Starts Jul 19,1 month,at 10 hours. a week
Advanced Git and GitHub Practices,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-advanced-git-and-github-practices-tgusu,3 modules,"Kubernetes, Ansible, Version Control, Docker (Software), GitHub, Infrastructure as Code (IaC), Continuous Delivery, DevOps, Application Deployment, Continuous Deployment, Git (Version Control System), Containerization, Jenkins, Continuous Integration, CI/CD",Git Branching and Workflow Basics | Advanced Repository Management and Collaboration | Advanced Git Commands and DevOps Integration,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Holistic Mobile App Design & Development,4.3 out of 5 stars,47 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/holistic-mobile-app-design-and-development-cross-platform-excellence,,"Containerization, Development Environment, Cross Platform Development, Jest (JavaScript Testing Framework), Performance Tuning, React Native, Software Testing, Unit Testing, Mobile Development, DevOps, Version Control, User Interface and User Experience (UI/UX) Design",Cross Platform Mobile Development with React Native | Advanced Concepts in React Native Development | Microservices and Deployment by using ASP.NET,Board Infinity,Starts Jul 19,Flexible schedule,Learn at your own pace
Cloud Computing Primer for Semi-tech and Business Learners,4.7 out of 5 stars,81 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/codio-cloud-computing-primer-semi-technical-business,,"Cloud Infrastructure, Cloud Computing Architecture, Business Software, Application Deployment, Platform As A Service (PaaS), Cloud Applications, Service Level, DevOps, Application Development, Cloud Services, Software As A Service, Public Cloud",Cloud Computing Primer: Software as a Service (SaaS) | Cloud Computing Primer: Platform as a Service (PaaS) | Cloud Computing Primer: Infrastructure as a Service (IaaS),Anh Le,Starts Jul 19,1 month,at 10 hours. a week
Architecting with Google Compute Engine 日本語版,4.5 out of 5 stars,888 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gcp-architecture-jp,,"Infrastructure Architecture, Kubernetes, Terraform, Google Cloud Platform, Cloud Infrastructure, Cloud Computing Architecture, Data Storage, Application Deployment, Containerization, Service Level, API Design, Cloud Services",Google Cloud Fundamentals: Core Infrastructure æ¥æ¬èªç | Essential Cloud Infrastructure: Foundation - æ¥æ¬èªç | Essential Cloud Infrastructure: Core Services æ¥æ¬èªç | Elastic Cloud Infrastructure: Scaling and Automation æ¥æ¬èªç | Reliable Cloud Infrastructure: Design and Process æ¥æ¬èªç,"Google Cloud Training, Google Cloud",Starts Jul 19,1 month,at 10 hours. a week
