課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Scalable Deployment and DevOps for Web Development,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/scalable-deployment-and-devops-for-web-development,3 modules,"Cloud Computing, Application Deployment, Devops Tools, Microservices, Cloud Platforms, Amazon Web Services, Containerization, Docker (Software), Full-Stack Web Development, Jenkins, Continuous Integration, Scalability, Cloud Applications, Kubernetes, Continuous Deployment, CI/CD",Introduction to Deployment | Containerization and Orchestration | Continuous Integration/Continuous Deployment (CI/CD),Board Infinity
Automating Infrastructure - Chef for DevOps,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/chef-devops-infrastructure-automation,7 modules,"Server Administration, Continuous Deployment, Continuous Integration, Amazon Web Services, DevOps, Infrastructure Architecture, Chef (Configuration Management Tool), Application Deployment, MySQL, Amazon Elastic Compute Cloud, WordPress, Configuration Management, User Accounts, Infrastructure as Code (IaC)","Introduction to Chef Fundamentals | Chef Introduction and Infrastructure Setup | Recipes and Cookbooks | Installing Chef-Server & Chef-Client Infrastructure | Organizations, Groups and Data Bags | AWS Services With Chef | Installation of MySQL and WordPress",Whizlabs Instructor
Linux: File Management for Devops,4.6 out of 5 stars,70 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-linux-file-management-for-devops,,"File Systems, Command-Line Interface, Linux, Linux Administration, Unix Commands, File Management, Linux Commands",,"Rudi Hinds, Coursera Project Network"
Linux for Cloud and DevOps Engineers,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-linux-for-cloud-and-devops-engineers-7plvl,10 modules,"Linux, Unix Commands, Systems Administration, Linux Administration, Command-Line Interface, Amazon Elastic Compute Cloud, Package and Software Management, Amazon Web Services, Network Troubleshooting, File Management, System Monitoring, Linux Commands, Service Management, User Accounts, Shell Script, General Networking",Introduction to the Course | Files and Directories | Manage Files and Directories | User Management | System Management | Software Management | Networking | Services | Process Management | Miscellaneous Topics,Packt - Course Instructors
"YAML Fundamentals for DevOps, Cloud and IaC Engineers",N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-yaml-fundamentals-for-devops-cloud-and-iac-engineers-flrq3,4 modules,"Ansible, Extensible Markup Language (XML), DevOps, Cloud-Native Computing, Python Programming, JSON, Infrastructure as Code (IaC), Kubernetes, Microsoft Visual Studio",Introduction to the Course | YAML Fundamentals | YAML - Hands-On Demos | Real-Work Examples,Packt - Course Instructors
DevOps Essentials and Version Control with Git,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/devops-essentials-and-version-control-with-git,3 modules,"Linux Administration, File Management, Software Development, Git (Version Control System), Software Development Life Cycle, Software Development Methodologies, DevOps, Systems Development Life Cycle, Version Control",Introduction to DevOps and Linux | Version Control with Git | Course Wrap-Up and Assessment,
Configuration Management and the Cloud,4.7 out of 5 stars,2.6K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/configuration-management-cloud,4 modules,"Cloud Computing, Cloud Services, Docker (Software), Kubernetes, Cloud Storage, System Monitoring, Infrastructure as Code (IaC), Configuration Management, Load Balancing, DevOps, CI/CD, Containerization, Debugging, Automation, Scalability, Infrastructure Architecture, Puppet (Configuration Management Tool)",Automating with Configuration Management | Deploying Puppet | Automation in the Cloud | Managing Cloud Instances at Scale,
Getting Started with AWS DevOps,4.1 out of 5 stars,15 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/getting-started-with-aws-devops,3 modules,"Amazon CloudWatch, Scalability, Amazon Elastic Compute Cloud, Amazon Web Services, Configuration Management, AWS CloudFormation, System Monitoring, AWS Identity and Access Management (IAM), DevOps, Serverless Computing, Infrastructure as Code (IaC)",Introduction to AWS DevOps Professional Certification | Introduction to Configuration Management Services | Introduction to Monitoring and Logging Services,Whizlabs Instructor
DevOps Project - 2022: CI/CD with Jenkins Ansible Kubernetes,N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-devops-project-2022-ci-cd-with-jenkins-ansible-kubernetes-ry3kp,8 modules,"Amazon Web Services, Git (Version Control System), YAML, Apache Maven, Continuous Integration, Application Deployment, Docker (Software), DevOps, Kubernetes, Apache Tomcat","Introduction to the Course | CI/CD Pipeline Using Git, Jenkins, and Maven | Integrating Tomcat Server in CI/CD Pipeline | Integrating Docker in CI/CD Pipeline | Integrating Ansible in CI/CD Pipeline | Kubernetes on AWS | Integrating Kubernetes in CI/CD Pipeline | Resources",Packt - Course Instructors
Rust for DevOps,4.2 out of 5 stars,12 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/rust-for-devops,4 modules,"Automation, Software Testing, System Programming, Jenkins, Command-Line Interface, DevOps, Rust (Programming Language), GitHub, Docker (Software), System Monitoring, CI/CD, Scripting, Prometheus (Software), Containerization, JSON",DevOps Fundamentals | Implementing logging and monitoring strategies | Automating System management | CI/CD Platforms,"Noah Gift, Alfredo Deza, Duke University"
"Database, Big Data, and DevOps Services in GCP",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gcp-professional-architect-database-big-data-and-devops-services,2 modules,"Real Time Data, Databases, Performance Tuning, Google Cloud Platform, Site Reliability Engineering, Scalability, CI/CD, DevOps, NoSQL, Dataflow, Relational Databases, Data Storage, Data Processing, Cloud Applications, Kubernetes, Big Data",Database Services | Big Data and DevOps in GCP,
Gemini for DevOps Engineers - Français,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-fr,1 module,"Development Environment, Kubernetes, Infrastructure Architecture, Application Performance Management, Google Cloud Platform, DevOps, Generative AI, CI/CD",Gemini pour les ingÃ©nieurs DevOps,"Google Cloud Training, Google Cloud"
Ultimate Argo Bootcamp – 6 DevOps Projects Included,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-ultimate-argo-bootcamp-6-devops-projects-included-h6ikc,9 modules,"Continuous Deployment, Continuous Delivery, Grafana, Containerization, Prometheus (Software), DevOps, Application Deployment, Nginx, Kubernetes, YAML, Continuous Integration, Configuration Management, Load Balancing, Development Environment, Event-Driven Programming, CI/CD, Docker (Software), Devops Tools",Welcome to Ultimate Argo Bootcamp | Introduction to Argo | Environment Setup | Argo Rollouts - Blue Green Deployment | Argo Rollouts - Canary Strategy | ArgoCD | Argo Workflows | Argo Events and Argo Image Updater | Automated Experiments and Analysis - Prometheus + Grafana + Nginx + Rollouts,Packt - Course Instructors
Site Reliability Engineering: Measuring and Managing Reliability,4.5 out of 5 stars,941 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/site-reliability-engineering-slos,7 modules,"Software Documentation, Risk Management Framework, Continuous Monitoring, Service Level, DevOps, Cloud Computing, System Monitoring, Site Reliability Engineering",Introduction to SRE | Targeting Reliability | Operating for Reliability | Choosing a Good SLI | Developing SLOs and SLIs | Quantifying Risks to SLOs | Consequences of SLO Misses,"Google Cloud Training, Google Cloud"
Git and GitHub for DevOps Engineers,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-git-and-github-for-devops-engineers-y8gcg,11 modules,"DevOps, Git (Version Control System), Version Control, Command-Line Interface, Linux, Collaborative Software, CI/CD, GitHub, Code Review, Amazon Web Services",Introduction to the Course | Working with Git | Working with GitHub | Working with Other Developers | Git Commits | Git Branches | Working with Team | Reverting Changes | Miscellaneous Concepts | DevOps Engineer Roles on Git - With Project | AWS Account Setup,Packt - Course Instructors
Scrum Master Certification,4.6 out of 5 stars,3.2K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/learnquest-certified-scrum-master,,"Management Reporting, Lean Methodologies, Agile Product Development, Continuous Integration, Kanban Principles, Backlogs, Scaled Agile Framework, User Story, Agile Methodology, Agile Project Management, DevSecOps, Sprint Retrospectives",Introduction to Scrum Master Training | Scrum Master Certification: Scrum Methodologies | Scrum Master Certification: Scaling Agile and the Team-of-Teams | Combining Scrum with Other Agile Methodologies,Jim Sullivan
Architecting with Google Kubernetes Engine,4.6 out of 5 stars,5.1K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/architecting-google-kubernetes-engine,,"Application Deployment, Continuous Integration, Cloud-Native Computing, Kubernetes, CI/CD, Containerization, Cloud Infrastructure, Data Storage, Cloud Computing, Application Performance Management, Cloud Management, Google Cloud Platform",Getting Started with Google Kubernetes Engine | Architecting with Google Kubernetes Engine: Workloads | Architecting with Google Kubernetes Engine: Production,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
